employee_number,first_name,last_name,title,from_date,salary,emp_count
413276,Bikash,Stamatiou,Engineer,1996-11-21,40000,1805
266904,Shalesh,Jeong,Engineer,1996-11-20,47168,1807
218128,Saeed,Bierbaum,Engineer,1996-11-20,49705,1807
499927,Manohar,Heemskerk,Engineer,1996-11-19,70546,1809
38716,Toshimo,Perin,Engineer,1996-11-19,65186,1809
27626,Vishu,Flanders,Engineer,1996-11-17,55682,1810
214144,Duke,Oppitz,Engineer,1996-11-16,40000,1814
242818,Malu,Murtagh,Engineer,1996-11-16,40000,1814
90256,Toney,Brender,Engineer,1996-11-16,53237,1814
458135,Navid,Olivero,Engineer,1996-11-16,40000,1814
75166,Aamod,Snyers,Engineer,1996-11-14,71375,1815
224002,Gaurav,Barinka,Engineer,1996-11-13,64556,1817
464865,Jordanka,Hofmeyr,Engineer,1996-11-13,44371,1817
265131,Naftaly,Bottner,Engineer,1996-11-12,41812,1819
470336,Kwun,Farrel,Engineer,1996-11-12,43140,1819
230647,Kamakshi,Senzako,Engineer,1996-11-11,50732,1820
100656,Persi,Teitelbaum,Engineer,1996-11-10,58825,1822
74493,Susanne,Chelton,Engineer,1996-11-10,54053,1822
242459,Jaber,Kriebel,Engineer,1996-11-09,40000,1824
486531,Hatem,Siepmann,Engineer,1996-11-09,40000,1824
254138,Yechiam,Gammage,Engineer,1996-11-08,74086,1826
483561,Amalendu,Ranft,Engineer,1996-11-08,40000,1826
202507,Ziva,Marquardt,Engineer,1996-11-07,40000,1833
247335,Dante,Bottner,Engineer,1996-11-07,70959,1833
209306,Tadahiro,Honglei,Engineer,1996-11-07,40000,1833
437614,Minghong,Hoogerwoord,Engineer,1996-11-07,46805,1833
411137,Nadjib,Levasseur,Engineer,1996-11-07,40000,1833
96977,Mabo,Pavlopoulou,Engineer,1996-11-07,40000,1833
211859,Gill,Krybus,Engineer,1996-11-07,42358,1833
222964,Shugo,Pappas,Engineer,1996-11-06,60670,1834
425914,Ishfaq,Melter,Engineer,1996-11-04,40000,1835
210010,Youssef,Linnainmaa,Engineer,1996-11-03,56441,1837
44734,Shay,Vandervoorde,Engineer,1996-11-03,40000,1837
479645,Ravishankar,Fontan,Engineer,1996-11-02,40000,1840
428934,Juichirou,Rahier,Engineer,1996-11-02,68076,1840
443797,Nirmal,Armand,Engineer,1996-11-02,40000,1840
235236,Kotesh,Furudate,Engineer,1996-11-01,66177,1844
276720,Guadalupe,Solovay,Engineer,1996-11-01,40000,1844
43058,Hauke,Pearson,Engineer,1996-11-01,46940,1844
252496,Alagu,Polajnar,Engineer,1996-11-01,40000,1844
55979,Guangming,VanScheik,Engineer,1996-10-31,48757,1846
93219,Dulce,Kolinko,Engineer,1996-10-31,40000,1846
89859,Guangming,Lalonde,Engineer,1996-10-30,40000,1847
450670,Udo,Haumacher,Engineer,1996-10-29,43280,1850
271942,Uta,Borstler,Engineer,1996-10-29,49633,1850
86284,Fabrizio,Wrigley,Engineer,1996-10-29,54840,1850
456078,Christoper,Ranka,Engineer,1996-10-28,54131,1852
16864,Candido,Gecsel,Engineer,1996-10-28,50361,1852
262673,Kazuhira,Wixon,Engineer,1996-10-27,40000,1853
285644,Duri,Schnelling,Engineer,1996-10-26,40000,1855
251480,Claude,Hedayat,Engineer,1996-10-26,40000,1855
407425,Harngdar,Setiz,Engineer,1996-10-25,47946,1857
479304,Pradeep,Wissmann,Engineer,1996-10-25,40000,1857
450498,Reinhard,Ciolek,Engineer,1996-10-24,40000,1858
267534,Teruyuki,Walstra,Engineer,1996-10-23,40000,1859
54311,Inderjeet,Chappelet,Engineer,1996-10-19,51180,1862
449323,Woody,Fujisawa,Engineer,1996-10-19,40000,1862
106457,Toshimitsu,Frezza,Engineer,1996-10-19,46491,1862
221766,Tzvetan,Karunanithi,Engineer,1996-10-18,46031,1863
80046,Zhanqiu,Yemenis,Engineer,1996-10-17,57292,1865
223152,Kshitij,Conry,Engineer,1996-10-17,46174,1865
407472,Souichi,Lorin,Engineer,1996-10-16,42034,1870
83715,Zeydy,Steinauer,Engineer,1996-10-16,40000,1870
471584,Volkmar,Ranon,Engineer,1996-10-16,60526,1870
36536,Alair,Miara,Engineer,1996-10-16,71404,1870
73969,Yongdong,Prampolini,Engineer,1996-10-16,40140,1870
88191,Monique,Sigstam,Engineer,1996-10-14,49564,1872
438052,Beshir,Legleitner,Engineer,1996-10-14,42797,1872
440902,Satyanarayana,Ermel,Engineer,1996-10-13,64074,1873
265332,Xiaoqiang,Szemeredi,Engineer,1996-10-11,40000,1875
216947,Utz,Vernadat,Engineer,1996-10-11,58691,1875
16246,Makato,Masaki,Engineer,1996-10-10,40000,1877
66625,Wayne,Jeong,Engineer,1996-10-10,40000,1877
256179,Barun,Ginneken,Engineer,1996-10-09,56108,1878
208557,Zhenhua,Servieres,Engineer,1996-10-08,42030,1879
446455,Mabhin,Honiden,Engineer,1996-10-07,40000,1880
411284,Perry,Lubachevsky,Engineer,1996-10-06,67085,1882
445743,Nagui,Clouatre,Engineer,1996-10-06,63799,1882
440380,Ashish,Magliocco,Engineer,1996-10-05,52490,1883
40551,Lillian,Terkki,Engineer,1996-10-04,40000,1884
296447,Roselyn,Boreale,Engineer,1996-10-03,62496,1888
287839,Teunis,Tyugu,Engineer,1996-10-03,40000,1888
263456,Shichao,Nourani,Engineer,1996-10-03,40000,1888
455902,Marsha,Demos,Engineer,1996-10-03,49101,1888
441939,Jayson,Hennings,Engineer,1996-10-02,40000,1890
423689,Xudong,Schlumberger,Engineer,1996-10-02,40000,1890
67983,Gererd,Heusch,Engineer,1996-10-01,40912,1894
473021,Akemi,Attimonelli,Engineer,1996-10-01,43233,1894
249225,Luise,Horswill,Engineer,1996-10-01,40000,1894
25299,Remzi,Binding,Engineer,1996-10-01,48887,1894
215116,Val,Holburn,Engineer,1996-09-30,55843,1898
473477,Giap,Lindqvist,Engineer,1996-09-30,40348,1898
83052,Henk,Whitcomb,Engineer,1996-09-30,40000,1898
66435,Sampalli,Braunschweig,Engineer,1996-09-30,40521,1898
244671,Chanjung,Staudhammer,Engineer,1996-09-29,44003,1899
89270,Francoise,Chachaty,Engineer,1996-09-28,40000,1900
255291,Vesna,England,Engineer,1996-09-27,48459,1902
88722,Falguni,Lagarias,Engineer,1996-09-27,56299,1902
447632,Yucel,Paludetto,Engineer,1996-09-26,40000,1903
31410,Mountaz,Iwayama,Engineer,1996-09-25,72890,1904
88661,Moheb,Frijda,Engineer,1996-09-23,45953,1905
223382,Zito,Beilner,Engineer,1996-09-22,50193,1906
459757,Duri,Chimia,Engineer,1996-09-21,48760,1908
46500,Mong,Keirsey,Engineer,1996-09-21,40000,1908
106795,Arlette,Binding,Engineer,1996-09-20,40858,1909
471814,Saeed,Keustermans,Engineer,1996-09-16,40000,1911
446822,Patricio,Riefers,Engineer,1996-09-16,46923,1911
44566,Yuqun,Bolotov,Engineer,1996-09-14,69384,1912
59395,Richard,Karunanithi,Engineer,1996-09-13,40000,1913
254871,Sverrir,Thiran,Engineer,1996-09-12,40000,1914
420528,Geraldo,Driscoll,Engineer,1996-09-11,41958,1915
475670,Hitomi,Billawala,Engineer,1996-09-10,56363,1916
468153,Duke,Cannata,Engineer,1996-09-09,41905,1918
254212,Mayuri,Leijenhorst,Engineer,1996-09-09,52200,1918
282915,Apostol,Iacovou,Engineer,1996-09-08,62969,1919
263166,Iara,Salinas,Engineer,1996-09-07,55954,1922
32200,Nalini,Sadowsky,Engineer,1996-09-07,42770,1922
201976,Achilleas,Rosay,Engineer,1996-09-07,40000,1922
482282,Ewing,Taneja,Engineer,1996-09-06,40000,1924
23138,Pascal,Kaelbling,Engineer,1996-09-06,40000,1924
459531,Gian,Kawashimo,Engineer,1996-09-05,40594,1926
401370,Byong,Socorro,Engineer,1996-09-05,40000,1926
231316,Zhilian,Soloway,Engineer,1996-09-03,40000,1928
87144,Kshitij,Naudin,Engineer,1996-09-03,68856,1928
96844,Tommaso,Maliniak,Engineer,1996-08-30,40000,1930
71779,Hironoby,Cooman,Engineer,1996-08-30,69098,1930
79429,Koldo,Swab,Engineer,1996-08-28,50826,1932
250621,Ute,Baar,Engineer,1996-08-28,56226,1932
219757,Gita,Emmerich,Engineer,1996-08-26,40000,1933
479357,Noritoshi,Perez,Engineer,1996-08-25,40000,1934
278510,Gil,Baak,Engineer,1996-08-23,63571,1936
290895,Serge,Badr,Engineer,1996-08-23,40000,1936
87723,Uwe,Kowalchuk,Engineer,1996-08-21,40000,1937
490619,Flemming,Orsini,Engineer,1996-08-20,54632,1938
483069,Masaru,Baek,Engineer,1996-08-19,40000,1940
101888,Eran,Ritcey,Engineer,1996-08-19,40000,1940
274364,Reuven,Kavraki,Engineer,1996-08-18,40000,1942
405623,Claude,Rosar,Engineer,1996-08-18,47781,1942
448899,Rance,Mattern,Engineer,1996-08-16,40445,1944
415661,Fen,Schiper,Engineer,1996-08-16,44961,1944
62804,Emran,Bahr,Engineer,1996-08-15,57104,1946
479749,Wilmer,Giaccio,Engineer,1996-08-15,54506,1946
449540,Wayne,Millington,Engineer,1996-08-14,42190,1948
20602,Martins,Dratva,Engineer,1996-08-14,53455,1948
298325,Felicidad,Iisaku,Engineer,1996-08-13,52000,1949
55504,Jouni,Radwan,Engineer,1996-08-12,46549,1950
65243,Xiaoheng,Chinen,Engineer,1996-08-09,55547,1951
15470,Weiwu,Huhdanpaa,Engineer,1996-08-08,40693,1954
48840,Gay,Alpay,Engineer,1996-08-08,55885,1954
437794,Etsuo,Bage,Engineer,1996-08-08,42313,1954
45177,Alassane,Iacovou,Engineer,1996-08-07,40000,1956
105633,Dmitry,Androutsos,Engineer,1996-08-07,40000,1956
29156,Youngkon,Cyne,Engineer,1996-08-04,40509,1958
467381,Satyanarayana,Perez,Engineer,1996-08-04,58285,1958
436893,Duro,Perko,Engineer,1996-08-03,48706,1959
88136,Shir,Stille,Engineer,1996-08-02,61112,1961
496045,Marco,Baik,Engineer,1996-08-02,50040,1961
486540,Maik,Matzke,Engineer,1996-07-31,41955,1964
230121,Zhonghui,Kornatzky,Engineer,1996-07-31,53003,1964
43080,Leucio,Piancastelli,Engineer,1996-07-31,40000,1964
498451,Sukumar,Hasenauer,Engineer,1996-07-30,40000,1965
95223,Torsten,Quittner,Engineer,1996-07-26,40000,1967
54371,Sivanarayana,Esposito,Engineer,1996-07-26,54998,1967
242499,Kendra,Denis,Engineer,1996-07-25,40000,1968
102451,Vugranam,Harbusch,Engineer,1996-07-19,40000,1970
238689,Maha,Mamelak,Engineer,1996-07-19,51046,1970
451062,Badri,Narwekar,Engineer,1996-07-18,40000,1972
90453,Beshir,Pashtan,Engineer,1996-07-18,83673,1972
494163,Ghassan,Mahnke,Engineer,1996-07-16,54999,1973
207455,Hyuckchul,Kisuki,Engineer,1996-07-12,40000,1974
281935,Kasturi,Munke,Engineer,1996-07-11,49089,1975
51541,Zito,Boudaillier,Engineer,1996-07-10,40000,1976
203244,Hitofumi,Sudbeck,Engineer,1996-07-08,40296,1977
106555,Rosalyn,Gaughan,Engineer,1996-07-07,72049,1981
101638,Gaurav,Conta,Engineer,1996-07-07,51982,1981
287233,Heping,Murthy,Engineer,1996-07-07,51734,1981
413583,Sachio,Ritcey,Engineer,1996-07-07,40000,1981
210368,Jianhao,Peres,Engineer,1996-07-05,40000,1984
81324,Marl,Rossi,Engineer,1996-07-05,42237,1984
460105,Joydip,Plesums,Engineer,1996-07-05,40000,1984
97366,Mantis,Gimbel,Engineer,1996-07-04,42357,1985
473741,Miomir,Chepyzhov,Engineer,1996-07-03,51978,1986
436218,Gladys,Bergere,Engineer,1996-07-01,40000,1989
483300,Giordano,Matzen,Engineer,1996-07-01,45692,1989
496107,Vitaly,Shobatake,Engineer,1996-07-01,48143,1989
83559,Mircea,Schmittgen,Engineer,1996-06-29,40000,1990
49707,Tetsushi,Rindone,Engineer,1996-06-27,66540,1994
208498,Avishai,Rosin,Engineer,1996-06-27,42344,1994
429596,Xiahua,Zyda,Engineer,1996-06-27,40000,1994
239463,Arve,Tagansky,Engineer,1996-06-27,57877,1994
263070,Subhrajyoti,Raney,Engineer,1996-06-26,40000,1997
276114,Moni,Zuberek,Engineer,1996-06-26,65774,1997
29623,Heekeun,Stille,Engineer,1996-06-26,40000,1997
410065,Shooichi,Comyn,Engineer,1996-06-22,40000,1999
290440,Ulf,Rossi,Engineer,1996-06-22,59093,1999
484489,Gritta,Wendorf,Engineer,1996-06-21,62981,2000
74618,Sanjiv,Zyda,Engineer,1996-06-19,50834,2001
479188,Koldo,Blokdijk,Engineer,1996-06-18,68677,2002
227819,Luerbio,Lichtner,Engineer,1996-06-16,45523,2004
91246,Xiaoshan,Makrucki,Engineer,1996-06-16,46361,2004
249170,Masaru,Clouatre,Engineer,1996-06-15,76490,2005
262900,IEEE,Egerstedt,Engineer,1996-06-14,54674,2006
296911,Yefim,Heinisuo,Engineer,1996-06-12,40000,2010
432534,Eran,Zeilberger,Engineer,1996-06-12,49722,2010
274278,Horward,Oberman,Engineer,1996-06-12,40000,2010
202281,Serif,Ramras,Engineer,1996-06-12,40000,2010
458326,Christfried,Penttonen,Engineer,1996-06-10,40000,2012
13990,Deborah,Schapiro,Engineer,1996-06-10,52723,2012
467222,Xiaoheng,Suri,Engineer,1996-06-09,63938,2013
247449,Anneli,Percebois,Engineer,1996-06-07,40000,2015
106743,Alselm,Erez,Engineer,1996-06-07,40000,2015
78225,Mircea,Ishibashi,Engineer,1996-06-02,60092,2017
237445,Beshir,Furedi,Engineer,1996-06-02,49551,2017
71948,Angel,Bonifati,Engineer,1996-05-30,40000,2018
259841,Pascal,Beausoleil,Engineer,1996-05-29,40000,2019
88791,Yunming,Salvesen,Engineer,1996-05-28,43581,2020
483959,Yaghout,Welham,Engineer,1996-05-26,40000,2022
45163,Peer,Flowers,Engineer,1996-05-26,47276,2022
45557,Girolamo,Legleitner,Engineer,1996-05-25,40000,2023
472907,Sanjit,Chepyzhov,Engineer,1996-05-24,53328,2024
43065,Chinya,Vitiello,Engineer,1996-05-23,40000,2025
484456,Emdad,Kalsbeek,Engineer,1996-05-22,47388,2028
205737,Nishit,Masamoto,Engineer,1996-05-22,40000,2028
427741,Arra,Grandbois,Engineer,1996-05-22,40000,2028
233531,Along,Cullers,Engineer,1996-05-21,40000,2030
57217,Freyja,Sommer,Engineer,1996-05-21,42425,2030
46585,Kazuhisa,Bressoud,Engineer,1996-05-19,71081,2031
402032,Radhia,Casley,Engineer,1996-05-17,58665,2032
108453,Ipke,Chappelet,Engineer,1996-05-14,40000,2034
285345,Gennady,Peak,Engineer,1996-05-14,47229,2034
84214,Van,Chaudhuri,Engineer,1996-05-13,40000,2036
260380,Utpal,Tagansky,Engineer,1996-05-13,40000,2036
86157,Kwangsub,Demizu,Engineer,1996-05-11,40000,2037
406766,Zengping,Gulik,Engineer,1996-05-10,44712,2038
72116,Lalit,Quadeer,Engineer,1996-05-08,40000,2039
418986,Kwangho,Warwick,Engineer,1996-05-07,40000,2040
102766,Guiseppe,Dechter,Engineer,1996-05-06,40000,2042
461860,Chaosheng,Syrotiuk,Engineer,1996-05-06,60410,2042
88387,Sanjeeva,Lundstrom,Engineer,1996-05-05,56463,2043
229742,Aran,Lundstrom,Engineer,1996-05-03,49587,2045
266080,Mari,Maraist,Engineer,1996-05-03,40000,2045
457071,Gino,Herath,Engineer,1996-05-02,57278,2046
266607,Tran,Hopewell,Engineer,1996-05-01,40000,2047
37438,Hinrich,Delgrossi,Engineer,1996-04-30,43818,2048
71341,Seongbin,Tetzlaff,Engineer,1996-04-29,40000,2051
261826,Martins,Ulupinar,Engineer,1996-04-29,40000,2051
79131,Tayeb,Speer,Engineer,1996-04-29,56922,2051
60475,Wanqing,Renear,Engineer,1996-04-28,40000,2053
287803,Felicidad,Waymire,Engineer,1996-04-28,52556,2053
475385,Yunming,Anger,Engineer,1996-04-27,40000,2054
84917,Rafael,Fetvedt,Engineer,1996-04-26,76253,2055
18673,Ohad,Orlowski,Engineer,1996-04-24,40000,2056
246322,Kazuhito,Staudhammer,Engineer,1996-04-23,40000,2057
444435,Yahiko,Narwekar,Engineer,1996-04-20,44554,2060
432088,Tristan,Frezza,Engineer,1996-04-20,50461,2060
220624,Lakshmi,Marakhovsky,Engineer,1996-04-20,58001,2060
223140,Horward,Vadhan,Engineer,1996-04-19,52782,2061
235291,Arto,Fontet,Engineer,1996-04-16,45862,2062
494974,Tooru,Bamford,Engineer,1996-04-12,43200,2063
485198,Snehasis,Vadhan,Engineer,1996-04-07,40000,2065
249947,Arfst,Farrar,Engineer,1996-04-07,70544,2065
240156,Hisao,Heijenga,Engineer,1996-04-05,45301,2067
293710,Atreye,Chleq,Engineer,1996-04-05,58350,2067
431866,Raimond,Kranzdorf,Engineer,1996-04-04,43699,2068
468256,Gudjon,Lieberherr,Engineer,1996-04-02,40000,2069
483650,Augustine,Peac,Engineer,1996-04-01,40000,2071
12050,Yuchang,Tchuente,Engineer,1996-04-01,46704,2071
105705,Ghassan,Mellouli,Engineer,1996-03-30,40000,2072
268468,Seongbin,Ranze,Engineer,1996-03-29,61716,2074
108148,Szabolcs,Tyugu,Engineer,1996-03-29,43395,2074
74481,Theirry,Restivo,Engineer,1996-03-27,40000,2076
402132,Oscar,Wendorf,Engineer,1996-03-27,40000,2076
449411,Sverrir,Kading,Engineer,1996-03-25,62011,2077
239477,Chinya,Tsunoo,Engineer,1996-03-24,40813,2078
270773,Matt,Himler,Engineer,1996-03-23,44359,2080
13333,Yoshinari,Hennebert,Engineer,1996-03-23,50997,2080
287101,Florian,Krider,Engineer,1996-03-20,40000,2081
103641,Aamer,Loncour,Engineer,1996-03-19,56711,2083
78618,Teiji,Peres,Engineer,1996-03-19,40000,2083
76816,Aamod,Terlouw,Engineer,1996-03-18,42142,2084
487250,Gita,Gecsei,Engineer,1996-03-15,55031,2085
75511,Jianhua,Luby,Engineer,1996-03-14,40000,2088
19328,Yannik,Smeets,Engineer,1996-03-14,40000,2088
74642,Billur,Range,Engineer,1996-03-14,40000,2088
40946,Fumitake,Mahmud,Engineer,1996-03-13,46334,2090
71535,Cristinel,Falco,Engineer,1996-03-13,40000,2090
402162,Yoshinari,Jenevein,Engineer,1996-03-12,69592,2091
408552,Holgard,Trumbly,Engineer,1996-03-11,40000,2094
252285,Fayez,Gustavson,Engineer,1996-03-11,43632,2094
241668,Bouchung,Eldridge,Engineer,1996-03-11,40000,2094
84282,Saddek,Mateescu,Engineer,1996-03-10,40000,2097
251877,Bojan,Danecki,Engineer,1996-03-10,40000,2097
88835,Gad,Nivat,Engineer,1996-03-10,49033,2097
232977,Perla,Chenney,Engineer,1996-03-08,54497,2098
103731,Leandro,Cyre,Engineer,1996-03-05,40000,2100
34130,Mahendra,Perry,Engineer,1996-03-05,40000,2100
459614,Eishiro,Bojadziev,Engineer,1996-03-04,62634,2101
30702,Vincent,Shumilov,Engineer,1996-03-03,47555,2102
283900,Shaunak,Gist,Engineer,1996-03-01,50480,2104
278860,Fay,Emiris,Engineer,1996-03-01,59719,2104
430001,Lucien,Dalton,Engineer,1996-02-29,40000,2107
220082,Paraskevi,Kaminger,Engineer,1996-02-29,60879,2107
447349,Yinghua,Speel,Engineer,1996-02-29,45468,2107
100593,Sasan,Sethi,Engineer,1996-02-28,40000,2108
37871,Bernice,Reghbati,Engineer,1996-02-27,50815,2109
497475,Munehiko,Bonifati,Engineer,1996-02-25,62636,2110
479119,Limsoon,Willoner,Engineer,1996-02-24,52366,2112
59331,Izaskun,Broder,Engineer,1996-02-24,50825,2112
473619,Goo,Doering,Engineer,1996-02-23,58888,2114
410313,Maia,Chepyzhov,Engineer,1996-02-23,40000,2114
39224,Moss,Chenney,Engineer,1996-02-22,42034,2117
418465,Munir,Masamoto,Engineer,1996-02-22,40000,2117
269592,Kauko,Argence,Engineer,1996-02-22,40000,2117
25225,Abdelaziz,Vrecion,Engineer,1996-02-21,63803,2122
276127,Hsiangchu,Broomell,Engineer,1996-02-21,40000,2122
32641,Tua,Tetzlaff,Engineer,1996-02-21,54119,2122
20881,Duangkaew,Hainaut,Engineer,1996-02-21,41062,2122
69767,Nakhoon,Glowinski,Engineer,1996-02-21,40000,2122
57566,Masami,Barinka,Engineer,1996-02-20,40000,2125
71420,Oksana,Schnelling,Engineer,1996-02-20,48164,2125
72646,Elgin,Tchuente,Engineer,1996-02-20,50608,2125
240309,Roselyn,Angel,Engineer,1996-02-19,46108,2127
282362,Siddarth,Lyonns,Engineer,1996-02-19,40000,2127
14518,Patricia,Peir,Engineer,1996-02-18,64238,2129
48370,Khatoun,Pellegrinelli,Engineer,1996-02-18,65014,2129
270649,Slavian,Baik,Engineer,1996-02-17,40268,2131
217775,Becky,Pusterhofer,Engineer,1996-02-17,40000,2131
210473,Aram,Terlouw,Engineer,1996-02-16,50760,2132
479778,Sajjan,Naumovich,Engineer,1996-02-14,40000,2134
259047,Subhada,Wilharm,Engineer,1996-02-14,55972,2134
83923,Bedir,Garnham,Engineer,1996-02-13,68389,2135
259075,Freyja,Herbst,Engineer,1996-02-12,52704,2136
101003,Pranas,Kusakabe,Engineer,1996-02-11,58383,2140
84093,Masamitsu,Cronau,Engineer,1996-02-11,40000,2140
73283,Shen,Leaver,Engineer,1996-02-11,55758,2140
30644,Marlo,Hegner,Engineer,1996-02-11,40000,2140
427853,Sanjay,Bisiani,Engineer,1996-02-10,48000,2141
485932,Chenye,Gilg,Engineer,1996-02-08,40000,2144
425659,Hirochika,Sinicrope,Engineer,1996-02-08,50318,2144
217642,Nectarios,Lieberherr,Engineer,1996-02-08,45507,2144
467521,Juichirou,Giarratana,Engineer,1996-02-06,62506,2145
87199,Yefim,Luck,Engineer,1996-02-04,75346,2147
11832,Arto,Zlotek,Engineer,1996-02-04,40000,2147
85463,Kyoichi,Picht,Engineer,1996-02-03,44467,2148
93540,Vitali,Thebaut,Engineer,1996-02-01,40000,2149
245056,Guoxiang,Leslie,Engineer,1996-01-30,77290,2150
439364,Gill,Luiz,Engineer,1996-01-28,40000,2151
432906,Filipe,Streng,Engineer,1996-01-27,61849,2153
269854,Shih,Gente,Engineer,1996-01-27,44728,2153
440551,Unal,Frolund,Engineer,1996-01-25,40000,2154
85018,Marjo,Billingsley,Engineer,1996-01-24,61123,2157
296845,Christfried,Melter,Engineer,1996-01-24,60418,2157
73578,Berna,Rohrbach,Engineer,1996-01-24,50566,2157
438212,Fatemeh,Luce,Engineer,1996-01-22,62011,2158
105326,Almudena,Comte,Engineer,1996-01-19,40000,2163
440376,Chikako,Vanwelkenhuysen,Engineer,1996-01-19,40000,2163
24256,Salvador,Clemencon,Engineer,1996-01-19,40200,2163
250023,Xudong,Kuszyk,Engineer,1996-01-19,40000,2163
224973,Steve,Gire,Engineer,1996-01-19,40000,2163
81245,Matk,Krzyzanowski,Engineer,1996-01-17,40000,2165
437852,Mingsen,Maliniak,Engineer,1996-01-17,42170,2165
461319,Kenton,Rotem,Engineer,1996-01-15,43756,2168
299616,Emdad,Perri,Engineer,1996-01-15,53176,2168
20022,Felicidad,Bellone,Engineer,1996-01-15,43670,2168
47488,Sumant,Delgrange,Engineer,1996-01-12,80930,2169
213631,Yongmin,Beilner,Engineer,1996-01-11,69987,2170
276918,Yongqiao,Garnham,Engineer,1996-01-08,40000,2171
226993,Thanasis,Peot,Engineer,1996-01-06,48229,2172
212950,Udi,Schiettecatte,Engineer,1996-01-04,48767,2173
494923,Gudjon,Pardalos,Engineer,1996-01-01,40000,2178
13796,Paloma,Thorelli,Engineer,1996-01-01,50962,2178
42185,Renee,Kaminger,Engineer,1996-01-01,41027,2178
242834,Sanjoy,Tetzlaff,Engineer,1996-01-01,49772,2178
415495,Kiam,Luef,Engineer,1996-01-01,40000,2178
21926,Boguslaw,Aloisi,Engineer,1995-12-31,73514,2180
409087,Mahendra,Spataro,Engineer,1995-12-31,40000,2180
237240,Jianhua,Trumbly,Engineer,1995-12-29,56743,2181
31085,Venkatesan,Merks,Engineer,1995-12-28,45891,2182
495602,Kazuhiro,Chappelet,Engineer,1995-12-26,40000,2183
26715,Dhritiman,Baby,Engineer,1995-12-25,69180,2185
71980,Stamatina,Compeau,Engineer,1995-12-25,45916,2185
401528,Djenana,Piazza,Engineer,1995-12-24,46674,2188
200526,Divine,Czaja,Engineer,1995-12-24,40000,2188
291164,Kasidit,Wegerle,Engineer,1995-12-24,40000,2188
427722,Vishwani,Crooks,Engineer,1995-12-23,50941,2189
476733,Nechama,Bach,Engineer,1995-12-22,40000,2191
228023,Hidefumi,Denna,Engineer,1995-12-22,46717,2191
106240,Shen,Ramras,Engineer,1995-12-21,46408,2193
454643,Woody,Apsitis,Engineer,1995-12-21,40000,2193
10734,Sachar,Erdi,Engineer,1995-12-19,47377,2195
251685,Conal,McConalogue,Engineer,1995-12-19,69927,2195
452715,Taegyun,Marshall,Engineer,1995-12-17,40000,2196
98725,Gill,Kaminger,Engineer,1995-12-16,49026,2199
89353,Mostafa,Akiyama,Engineer,1995-12-16,40000,2199
87211,Ohad,Masada,Engineer,1995-12-16,68776,2199
103766,Ronghao,Monkewich,Engineer,1995-12-15,60020,2200
83858,Gregory,Matzke,Engineer,1995-12-14,48144,2201
224942,Dayanand,Swab,Engineer,1995-12-13,57813,2202
481995,Kwok,Snyers,Engineer,1995-12-12,40000,2204
217753,Maria,Birge,Engineer,1995-12-12,42519,2204
411950,Maris,Emmerich,Engineer,1995-12-10,49921,2205
66589,Troy,Yurov,Engineer,1995-12-09,64957,2206
33649,Danil,Peng,Engineer,1995-12-08,40000,2208
447816,Abdelwaheb,Buescher,Engineer,1995-12-08,58957,2208
206765,Alselm,Zobel,Engineer,1995-12-07,40000,2209
427845,Franziska,Murillo,Engineer,1995-12-06,48972,2212
478589,Peternela,Leppanen,Engineer,1995-12-06,55771,2212
459662,Jasminko,Krybus,Engineer,1995-12-06,64428,2212
205304,Volkmar,Preusig,Engineer,1995-12-04,62879,2213
447307,Barton,Butterworth,Engineer,1995-12-03,40000,2215
224214,Alassane,Mateescu,Engineer,1995-12-03,40000,2215
458870,Kokou,Raoux,Engineer,1995-12-02,65217,2217
